ADM1_EN,ntl,year,day_of_year,filename,date
Luhanska,0.606943219,2020,275,VNP46A3.A2020275.h22v04.001.2021126180116.h5,01/10/2020
Khmelnytska,6966.375553,2020,306,VNP46A3.A2020306.h20v03.001.2021126183655.h5,01/11/2020
Kyivska,26227.18139,2020,306,VNP46A3.A2020306.h20v03.001.2021126183655.h5,01/11/2020
Lvivska,45.60302735,2020,306,VNP46A3.A2020306.h20v03.001.2021126183655.h5,01/11/2020
Rivnenska,6684.987885,2020,306,VNP46A3.A2020306.h20v03.001.2021126183655.h5,01/11/2020
Ternopilska,21488.1871,2020,306,VNP46A3.A2020306.h20v03.001.2021126183655.h5,01/11/2020
Volynska,12329.74108,2020,306,VNP46A3.A2020306.h20v03.001.2021126183655.h5,01/11/2020
Zhytomyrska,17172.63546,2020,306,VNP46A3.A2020306.h20v03.001.2021126183655.h5,01/11/2020
Cherkaska,52120.74971,2020,306,VNP46A3.A2020306.h20v04.001.2021126183655.h5,01/11/2020
Chernivetska,889.9775681,2020,306,VNP46A3.A2020306.h20v04.001.2021126183655.h5,01/11/2020
Ivano-Frankivska,76.12519635,2020,306,VNP46A3.A2020306.h20v04.001.2021126183655.h5,01/11/2020
Khmelnytska,1026.618436,2020,306,VNP46A3.A2020306.h20v04.001.2021126183655.h5,01/11/2020
Kirovohradska,54458.66197,2020,306,VNP46A3.A2020306.h20v04.001.2021126183655.h5,01/11/2020
Kyivska,23066.85084,2020,306,VNP46A3.A2020306.h20v04.001.2021126183655.h5,01/11/2020
Lvivska,443.8606098,2020,306,VNP46A3.A2020306.h20v04.001.2021126183655.h5,01/11/2020
Odeska,36027.42196,2020,306,VNP46A3.A2020306.h20v04.001.2021126183655.h5,01/11/2020
Ternopilska,5472.659404,2020,306,VNP46A3.A2020306.h20v04.001.2021126183655.h5,01/11/2020
Vinnytska,41704.87509,2020,306,VNP46A3.A2020306.h20v04.001.2021126183655.h5,01/11/2020
Zakarpatska,1.375779981,2020,306,VNP46A3.A2020306.h20v04.001.2021126183655.h5,01/11/2020
Zhytomyrska,27650.03905,2020,306,VNP46A3.A2020306.h20v04.001.2021126183655.h5,01/11/2020
Cherkaska,30037.64665,2020,306,VNP46A3.A2020306.h21v03.001.2021126183742.h5,01/11/2020
Chernihivska,30226.74775,2020,306,VNP46A3.A2020306.h21v03.001.2021126183742.h5,01/11/2020
Kharkivska,5766.697727,2020,306,VNP46A3.A2020306.h21v03.001.2021126183742.h5,01/11/2020
Kyiv,23677.74634,2020,306,VNP46A3.A2020306.h21v03.001.2021126183742.h5,01/11/2020
Kyivska,20936.53471,2020,306,VNP46A3.A2020306.h21v03.001.2021126183742.h5,01/11/2020
Luhanska,287.6555233,2020,306,VNP46A3.A2020306.h21v03.001.2021126183742.h5,01/11/2020
Poltavska,62186.42943,2020,306,VNP46A3.A2020306.h21v03.001.2021126183742.h5,01/11/2020
Sumska,57200.79378,2020,306,VNP46A3.A2020306.h21v03.001.2021126183742.h5,01/11/2020
Autonomous Republic of Crimea,752.1751247,2020,306,VNP46A3.A2020306.h21v04.001.2021126183750.h5,01/11/2020
Cherkaska,55397.00812,2020,306,VNP46A3.A2020306.h21v04.001.2021126183750.h5,01/11/2020
Dnipropetrovska,9572.208396,2020,306,VNP46A3.A2020306.h21v04.001.2021126183750.h5,01/11/2020
Donetska,15.02332263,2020,306,VNP46A3.A2020306.h21v04.001.2021126183750.h5,01/11/2020
Kharkivska,4401.608817,2020,306,VNP46A3.A2020306.h21v04.001.2021126183750.h5,01/11/2020
Khersonska,11401.91945,2020,306,VNP46A3.A2020306.h21v04.001.2021126183750.h5,01/11/2020
Kirovohradska,44819.75447,2020,306,VNP46A3.A2020306.h21v04.001.2021126183750.h5,01/11/2020
Kyivska,34982.03138,2020,306,VNP46A3.A2020306.h21v04.001.2021126183750.h5,01/11/2020
Luhanska,2011.858533,2020,306,VNP46A3.A2020306.h21v04.001.2021126183750.h5,01/11/2020
Mykolaivska,30626.4137,2020,306,VNP46A3.A2020306.h21v04.001.2021126183750.h5,01/11/2020
Odeska,27183.60075,2020,306,VNP46A3.A2020306.h21v04.001.2021126183750.h5,01/11/2020
Poltavska,42622.34691,2020,306,VNP46A3.A2020306.h21v04.001.2021126183750.h5,01/11/2020
Sevastopol,72.17941953,2020,306,VNP46A3.A2020306.h21v04.001.2021126183750.h5,01/11/2020
Vinnytska,65535,2020,306,VNP46A3.A2020306.h21v04.001.2021126183750.h5,01/11/2020
Zaporizka,1618.147974,2020,306,VNP46A3.A2020306.h21v04.001.2021126183750.h5,01/11/2020
Luhanska,2.711679906,2020,306,VNP46A3.A2020306.h22v04.001.2021126183812.h5,01/11/2020
Khmelnytska,2346.556373,2020,336,VNP46A3.A2020336.h20v03.001.2021126192708.h5,01/12/2020
Kyivska,1785.93456,2020,336,VNP46A3.A2020336.h20v03.001.2021126192708.h5,01/12/2020
Lvivska,13401.82121,2020,336,VNP46A3.A2020336.h20v03.001.2021126192708.h5,01/12/2020
Rivnenska,5426.70508,2020,336,VNP46A3.A2020336.h20v03.001.2021126192708.h5,01/12/2020
Ternopilska,3323.134423,2020,336,VNP46A3.A2020336.h20v03.001.2021126192708.h5,01/12/2020
Volynska,18355.78973,2020,336,VNP46A3.A2020336.h20v03.001.2021126192708.h5,01/12/2020
Zhytomyrska,6473.045805,2020,336,VNP46A3.A2020336.h20v03.001.2021126192708.h5,01/12/2020
Cherkaska,17220.72358,2020,336,VNP46A3.A2020336.h20v04.001.2021126192722.h5,01/12/2020
Chernivetska,26166.11772,2020,336,VNP46A3.A2020336.h20v04.001.2021126192722.h5,01/12/2020
Ivano-Frankivska,7471.643914,2020,336,VNP46A3.A2020336.h20v04.001.2021126192722.h5,01/12/2020
Khmelnytska,26647.65683,2020,336,VNP46A3.A2020336.h20v04.001.2021126192722.h5,01/12/2020
Kirovohradska,31431.61712,2020,336,VNP46A3.A2020336.h20v04.001.2021126192722.h5,01/12/2020
Kyivska,729.5204144,2020,336,VNP46A3.A2020336.h20v04.001.2021126192722.h5,01/12/2020
Lvivska,16436.10913,2020,336,VNP46A3.A2020336.h20v04.001.2021126192722.h5,01/12/2020
Odeska,17901.35512,2020,336,VNP46A3.A2020336.h20v04.001.2021126192722.h5,01/12/2020
Ternopilska,8847.353219,2020,336,VNP46A3.A2020336.h20v04.001.2021126192722.h5,01/12/2020
Vinnytska,32974.28724,2020,336,VNP46A3.A2020336.h20v04.001.2021126192722.h5,01/12/2020
Zakarpatska,5557.820478,2020,336,VNP46A3.A2020336.h20v04.001.2021126192722.h5,01/12/2020
Zhytomyrska,25531.94547,2020,336,VNP46A3.A2020336.h20v04.001.2021126192722.h5,01/12/2020
Cherkaska,65535,2020,336,VNP46A3.A2020336.h21v03.001.2021126192903.h5,01/12/2020
Chernihivska,40266.70268,2020,336,VNP46A3.A2020336.h21v03.001.2021126192903.h5,01/12/2020
Kharkivska,8436.664697,2020,336,VNP46A3.A2020336.h21v03.001.2021126192903.h5,01/12/2020
Kyiv,9833.054521,2020,336,VNP46A3.A2020336.h21v03.001.2021126192903.h5,01/12/2020
Kyivska,33458.81304,2020,336,VNP46A3.A2020336.h21v03.001.2021126192903.h5,01/12/2020
Luhanska,288.8648256,2020,336,VNP46A3.A2020336.h21v03.001.2021126192903.h5,01/12/2020
Poltavska,39568.0867,2020,336,VNP46A3.A2020336.h21v03.001.2021126192903.h5,01/12/2020
Sumska,28541.40575,2020,336,VNP46A3.A2020336.h21v03.001.2021126192903.h5,01/12/2020
Autonomous Republic of Crimea,9682.677518,2020,336,VNP46A3.A2020336.h21v04.001.2021126192903.h5,01/12/2020
Cherkaska,39897.45271,2020,336,VNP46A3.A2020336.h21v04.001.2021126192903.h5,01/12/2020
Dnipropetrovska,17152.65346,2020,336,VNP46A3.A2020336.h21v04.001.2021126192903.h5,01/12/2020
Donetska,43.16372011,2020,336,VNP46A3.A2020336.h21v04.001.2021126192903.h5,01/12/2020
Kharkivska,4046.895267,2020,336,VNP46A3.A2020336.h21v04.001.2021126192903.h5,01/12/2020
Khersonska,31600.3335,2020,336,VNP46A3.A2020336.h21v04.001.2021126192903.h5,01/12/2020
Kirovohradska,37868.29703,2020,336,VNP46A3.A2020336.h21v04.001.2021126192903.h5,01/12/2020
Kyivska,27509.9854,2020,336,VNP46A3.A2020336.h21v04.001.2021126192903.h5,01/12/2020
Luhanska,678.7649844,2020,336,VNP46A3.A2020336.h21v04.001.2021126192903.h5,01/12/2020
Mykolaivska,26578.58404,2020,336,VNP46A3.A2020336.h21v04.001.2021126192903.h5,01/12/2020
Odeska,9748.380922,2020,336,VNP46A3.A2020336.h21v04.001.2021126192903.h5,01/12/2020
Poltavska,25493.94331,2020,336,VNP46A3.A2020336.h21v04.001.2021126192903.h5,01/12/2020
Sevastopol,102.5329815,2020,336,VNP46A3.A2020336.h21v04.001.2021126192903.h5,01/12/2020
Vinnytska,39594.0625,2020,336,VNP46A3.A2020336.h21v04.001.2021126192903.h5,01/12/2020
Zaporizka,14691.8359,2020,336,VNP46A3.A2020336.h21v04.001.2021126192903.h5,01/12/2020
Luhanska,1.612827302,2020,336,VNP46A3.A2020336.h22v04.001.2021126192936.h5,01/12/2020
Khmelnytska,46287.70301,2021,1,VNP46A3.A2021001.h20v03.001.2021144023047.h5,01/01/2021
Kyivska,48580.31312,2021,1,VNP46A3.A2021001.h20v03.001.2021144023047.h5,01/01/2021
Lvivska,2770.425165,2021,1,VNP46A3.A2021001.h20v03.001.2021144023047.h5,01/01/2021
Rivnenska,43272.51406,2021,1,VNP46A3.A2021001.h20v03.001.2021144023047.h5,01/01/2021
Ternopilska,53137.08625,2021,1,VNP46A3.A2021001.h20v03.001.2021144023047.h5,01/01/2021
Volynska,9278.848713,2021,1,VNP46A3.A2021001.h20v03.001.2021144023047.h5,01/01/2021
Zhytomyrska,53404.16465,2021,1,VNP46A3.A2021001.h20v03.001.2021144023047.h5,01/01/2021
Cherkaska,1032.053767,2021,1,VNP46A3.A2021001.h20v04.001.2021144022823.h5,01/01/2021
Chernivetska,7418.433129,2021,1,VNP46A3.A2021001.h20v04.001.2021144022823.h5,01/01/2021
Ivano-Frankivska,13269.22727,2021,1,VNP46A3.A2021001.h20v04.001.2021144022823.h5,01/01/2021
Khmelnytska,33599.61939,2021,1,VNP46A3.A2021001.h20v04.001.2021144022823.h5,01/01/2021
Kirovohradska,1117.854707,2021,1,VNP46A3.A2021001.h20v04.001.2021144022823.h5,01/01/2021
Kyivska,17110.09263,2021,1,VNP46A3.A2021001.h20v04.001.2021144022823.h5,01/01/2021
Lvivska,18692.32143,2021,1,VNP46A3.A2021001.h20v04.001.2021144022823.h5,01/01/2021
Odeska,24595.65038,2021,1,VNP46A3.A2021001.h20v04.001.2021144022823.h5,01/01/2021
Ternopilska,37424.14279,2021,1,VNP46A3.A2021001.h20v04.001.2021144022823.h5,01/01/2021
Vinnytska,25280.61718,2021,1,VNP46A3.A2021001.h20v04.001.2021144022823.h5,01/01/2021
Zakarpatska,24994.92333,2021,1,VNP46A3.A2021001.h20v04.001.2021144022823.h5,01/01/2021
Zhytomyrska,49572.0825,2021,1,VNP46A3.A2021001.h20v04.001.2021144022823.h5,01/01/2021
Cherkaska,65153.68024,2021,1,VNP46A3.A2021001.h21v03.001.2021144023933.h5,01/01/2021
Chernihivska,53131.11884,2021,1,VNP46A3.A2021001.h21v03.001.2021144023933.h5,01/01/2021
Kharkivska,60715.5104,2021,1,VNP46A3.A2021001.h21v03.001.2021144023933.h5,01/01/2021
Kyiv,46243.50582,2021,1,VNP46A3.A2021001.h21v03.001.2021144023933.h5,01/01/2021
Kyivska,58795.61885,2021,1,VNP46A3.A2021001.h21v03.001.2021144023933.h5,01/01/2021
Luhanska,55628.57994,2021,1,VNP46A3.A2021001.h21v03.001.2021144023933.h5,01/01/2021
Poltavska,62935.66412,2021,1,VNP46A3.A2021001.h21v03.001.2021144023933.h5,01/01/2021
Sumska,50640.4256,2021,1,VNP46A3.A2021001.h21v03.001.2021144023933.h5,01/01/2021
Autonomous Republic of Crimea,31476.85232,2021,1,VNP46A3.A2021001.h21v04.001.2021144024912.h5,01/01/2021
Cherkaska,27481.78568,2021,1,VNP46A3.A2021001.h21v04.001.2021144024912.h5,01/01/2021
Dnipropetrovska,34255.46449,2021,1,VNP46A3.A2021001.h21v04.001.2021144024912.h5,01/01/2021
Donetska,43909.25359,2021,1,VNP46A3.A2021001.h21v04.001.2021144024912.h5,01/01/2021
Kharkivska,57891.76995,2021,1,VNP46A3.A2021001.h21v04.001.2021144024912.h5,01/01/2021
Khersonska,26539.70459,2021,1,VNP46A3.A2021001.h21v04.001.2021144024912.h5,01/01/2021
Kirovohradska,29846.24304,2021,1,VNP46A3.A2021001.h21v04.001.2021144024912.h5,01/01/2021
Kyivska,37633.82397,2021,1,VNP46A3.A2021001.h21v04.001.2021144024912.h5,01/01/2021
Luhanska,52939.22712,2021,1,VNP46A3.A2021001.h21v04.001.2021144024912.h5,01/01/2021
Mykolaivska,47995.4729,2021,1,VNP46A3.A2021001.h21v04.001.2021144024912.h5,01/01/2021
Odeska,24613.9204,2021,1,VNP46A3.A2021001.h21v04.001.2021144024912.h5,01/01/2021
Poltavska,55918.13205,2021,1,VNP46A3.A2021001.h21v04.001.2021144024912.h5,01/01/2021
Sevastopol,13.86279683,2021,1,VNP46A3.A2021001.h21v04.001.2021144024912.h5,01/01/2021
Vinnytska,2730.708333,2021,1,VNP46A3.A2021001.h21v04.001.2021144024912.h5,01/01/2021
Zaporizka,23294.96787,2021,1,VNP46A3.A2021001.h21v04.001.2021144024912.h5,01/01/2021
Luhanska,61273.97176,2021,1,VNP46A3.A2021001.h22v04.001.2021144024442.h5,01/01/2021
Khmelnytska,44688.55563,2021,32,VNP46A3.A2021032.h20v03.001.2021144024743.h5,01/02/2021
Kyivska,25605.27246,2021,32,VNP46A3.A2021032.h20v03.001.2021144024743.h5,01/02/2021
Lvivska,57631.78338,2021,32,VNP46A3.A2021032.h20v03.001.2021144024743.h5,01/02/2021
Rivnenska,55069.10063,2021,32,VNP46A3.A2021032.h20v03.001.2021144024743.h5,01/02/2021
Ternopilska,52151.86536,2021,32,VNP46A3.A2021032.h20v03.001.2021144024743.h5,01/02/2021
Volynska,45802.66397,2021,32,VNP46A3.A2021032.h20v03.001.2021144024743.h5,01/02/2021
Zhytomyrska,35780.4058,2021,32,VNP46A3.A2021032.h20v03.001.2021144024743.h5,01/02/2021
Cherkaska,64403.77222,2021,32,VNP46A3.A2021032.h20v04.001.2021144024751.h5,01/02/2021
Chernivetska,9533.043341,2021,32,VNP46A3.A2021032.h20v04.001.2021144024751.h5,01/02/2021
Ivano-Frankivska,30712.35131,2021,32,VNP46A3.A2021032.h20v04.001.2021144024751.h5,01/02/2021
Khmelnytska,38174.29625,2021,32,VNP46A3.A2021032.h20v04.001.2021144024751.h5,01/02/2021
Kirovohradska,57883.61824,2021,32,VNP46A3.A2021032.h20v04.001.2021144024751.h5,01/02/2021
Kyivska,60509.64075,2021,32,VNP46A3.A2021032.h20v04.001.2021144024751.h5,01/02/2021
Lvivska,43743.94907,2021,32,VNP46A3.A2021032.h20v04.001.2021144024751.h5,01/02/2021
Odeska,12470.44638,2021,32,VNP46A3.A2021032.h20v04.001.2021144024751.h5,01/02/2021
Ternopilska,52418.02632,2021,32,VNP46A3.A2021032.h20v04.001.2021144024751.h5,01/02/2021
Vinnytska,41142.98005,2021,32,VNP46A3.A2021032.h20v04.001.2021144024751.h5,01/02/2021
Zakarpatska,7589.48356,2021,32,VNP46A3.A2021032.h20v04.001.2021144024751.h5,01/02/2021
Zhytomyrska,19499.43793,2021,32,VNP46A3.A2021032.h20v04.001.2021144024751.h5,01/02/2021
Cherkaska,64945.68765,2021,32,VNP46A3.A2021032.h21v03.001.2021144024809.h5,01/02/2021
Chernihivska,45657.5187,2021,32,VNP46A3.A2021032.h21v03.001.2021144024809.h5,01/02/2021
Kharkivska,22263.25595,2021,32,VNP46A3.A2021032.h21v03.001.2021144024809.h5,01/02/2021
Kyiv,32851.16822,2021,32,VNP46A3.A2021032.h21v03.001.2021144024809.h5,01/02/2021
Kyivska,32285.36724,2021,32,VNP46A3.A2021032.h21v03.001.2021144024809.h5,01/02/2021
Luhanska,762.1366279,2021,32,VNP46A3.A2021032.h21v03.001.2021144024809.h5,01/02/2021
Poltavska,57803.95413,2021,32,VNP46A3.A2021032.h21v03.001.2021144024809.h5,01/02/2021
Sumska,57649.50477,2021,32,VNP46A3.A2021032.h21v03.001.2021144024809.h5,01/02/2021
Autonomous Republic of Crimea,13651.33253,2021,32,VNP46A3.A2021032.h21v04.001.2021144024810.h5,01/02/2021
Cherkaska,48057.29166,2021,32,VNP46A3.A2021032.h21v04.001.2021144024810.h5,01/02/2021
Dnipropetrovska,8036.452612,2021,32,VNP46A3.A2021032.h21v04.001.2021144024810.h5,01/02/2021
Donetska,4017.323236,2021,32,VNP46A3.A2021032.h21v04.001.2021144024810.h5,01/02/2021
Kharkivska,13147.72174,2021,32,VNP46A3.A2021032.h21v04.001.2021144024810.h5,01/02/2021
Khersonska,5303.692699,2021,32,VNP46A3.A2021032.h21v04.001.2021144024810.h5,01/02/2021
Kirovohradska,43842.22202,2021,32,VNP46A3.A2021032.h21v04.001.2021144024810.h5,01/02/2021
Kyivska,52323.0913,2021,32,VNP46A3.A2021032.h21v04.001.2021144024810.h5,01/02/2021
Luhanska,2407.61106,2021,32,VNP46A3.A2021032.h21v04.001.2021144024810.h5,01/02/2021
Mykolaivska,40772.57107,2021,32,VNP46A3.A2021032.h21v04.001.2021144024810.h5,01/02/2021
Odeska,17808.51504,2021,32,VNP46A3.A2021032.h21v04.001.2021144024810.h5,01/02/2021
Poltavska,31239.10911,2021,32,VNP46A3.A2021032.h21v04.001.2021144024810.h5,01/02/2021
Sevastopol,272.878628,2021,32,VNP46A3.A2021032.h21v04.001.2021144024810.h5,01/02/2021
Vinnytska,64169.6875,2021,32,VNP46A3.A2021032.h21v04.001.2021144024810.h5,01/02/2021
Zaporizka,2042.608139,2021,32,VNP46A3.A2021032.h21v04.001.2021144024810.h5,01/02/2021
Luhanska,1890.676081,2021,32,VNP46A3.A2021032.h22v04.001.2021144024839.h5,01/02/2021
Khmelnytska,191.5301959,2021,60,VNP46A3.A2021060.h20v03.001.2021144025639.h5,01/03/2021
Kyivska,48.16277832,2021,60,VNP46A3.A2021060.h20v03.001.2021144025639.h5,01/03/2021
Lvivska,6.71416612,2021,60,VNP46A3.A2021060.h20v03.001.2021144025639.h5,01/03/2021
Rivnenska,167.6104036,2021,60,VNP46A3.A2021060.h20v03.001.2021144025639.h5,01/03/2021
Ternopilska,29.7430045,2021,60,VNP46A3.A2021060.h20v03.001.2021144025639.h5,01/03/2021
Volynska,133.7544692,2021,60,VNP46A3.A2021060.h20v03.001.2021144025639.h5,01/03/2021
Zhytomyrska,7.688148313,2021,60,VNP46A3.A2021060.h20v03.001.2021144025639.h5,01/03/2021
Cherkaska,8.501749475,2021,60,VNP46A3.A2021060.h20v04.001.2021144025644.h5,01/03/2021
Chernivetska,153.5617896,2021,60,VNP46A3.A2021060.h20v04.001.2021144025644.h5,01/03/2021
Ivano-Frankivska,607.7880108,2021,60,VNP46A3.A2021060.h20v04.001.2021144025644.h5,01/03/2021
Khmelnytska,106.2384859,2021,60,VNP46A3.A2021060.h20v04.001.2021144025644.h5,01/03/2021
Kirovohradska,0.480726464,2021,60,VNP46A3.A2021060.h20v04.001.2021144025644.h5,01/03/2021
Kyivska,38.09196758,2021,60,VNP46A3.A2021060.h20v04.001.2021144025644.h5,01/03/2021
Lvivska,483.9906783,2021,60,VNP46A3.A2021060.h20v04.001.2021144025644.h5,01/03/2021
Odeska,1452.266142,2021,60,VNP46A3.A2021060.h20v04.001.2021144025644.h5,01/03/2021
Ternopilska,422.5167641,2021,60,VNP46A3.A2021060.h20v04.001.2021144025644.h5,01/03/2021
Vinnytska,24.66772436,2021,60,VNP46A3.A2021060.h20v04.001.2021144025644.h5,01/03/2021
Zakarpatska,735.3453873,2021,60,VNP46A3.A2021060.h20v04.001.2021144025644.h5,01/03/2021
Zhytomyrska,30.18115326,2021,60,VNP46A3.A2021060.h20v04.001.2021144025644.h5,01/03/2021
Cherkaska,69.83866702,2021,60,VNP46A3.A2021060.h21v03.001.2021144025650.h5,01/03/2021
Chernihivska,232.5818645,2021,60,VNP46A3.A2021060.h21v03.001.2021144025650.h5,01/03/2021
Kharkivska,62.35081439,2021,60,VNP46A3.A2021060.h21v03.001.2021144025650.h5,01/03/2021
Kyiv,554.2962101,2021,60,VNP46A3.A2021060.h21v03.001.2021144025650.h5,01/03/2021
Kyivska,2804.879212,2021,60,VNP46A3.A2021060.h21v03.001.2021144025650.h5,01/03/2021
Luhanska,0.863372093,2021,60,VNP46A3.A2021060.h21v03.001.2021144025650.h5,01/03/2021
Poltavska,113.5264822,2021,60,VNP46A3.A2021060.h21v03.001.2021144025650.h5,01/03/2021
Sumska,854.9363568,2021,60,VNP46A3.A2021060.h21v03.001.2021144025650.h5,01/03/2021
Autonomous Republic of Crimea,1195.370352,2021,60,VNP46A3.A2021060.h21v04.001.2021144025652.h5,01/03/2021
Cherkaska,2377.40894,2021,60,VNP46A3.A2021060.h21v04.001.2021144025652.h5,01/03/2021
Dnipropetrovska,1326.133109,2021,60,VNP46A3.A2021060.h21v04.001.2021144025652.h5,01/03/2021
Donetska,48.08209089,2021,60,VNP46A3.A2021060.h21v04.001.2021144025652.h5,01/03/2021
Kharkivska,107.3533774,2021,60,VNP46A3.A2021060.h21v04.001.2021144025652.h5,01/03/2021
Khersonska,3654.20628,2021,60,VNP46A3.A2021060.h21v04.001.2021144025652.h5,01/03/2021
Kirovohradska,5661.794747,2021,60,VNP46A3.A2021060.h21v04.001.2021144025652.h5,01/03/2021
Kyivska,1743.409155,2021,60,VNP46A3.A2021060.h21v04.001.2021144025652.h5,01/03/2021
Luhanska,337.693017,2021,60,VNP46A3.A2021060.h21v04.001.2021144025652.h5,01/03/2021
Mykolaivska,1229.651066,2021,60,VNP46A3.A2021060.h21v04.001.2021144025652.h5,01/03/2021
Odeska,2759.924478,2021,60,VNP46A3.A2021060.h21v04.001.2021144025652.h5,01/03/2021
Poltavska,2396.033744,2021,60,VNP46A3.A2021060.h21v04.001.2021144025652.h5,01/03/2021
Sevastopol,67.98416887,2021,60,VNP46A3.A2021060.h21v04.001.2021144025652.h5,01/03/2021
Vinnytska,0.041666667,2021,60,VNP46A3.A2021060.h21v04.001.2021144025652.h5,01/03/2021
Zaporizka,1791.328351,2021,60,VNP46A3.A2021060.h21v04.001.2021144025652.h5,01/03/2021
Luhanska,39.44248308,2021,60,VNP46A3.A2021060.h22v04.001.2021144025710.h5,01/03/2021
Khmelnytska,9.576708305,2021,91,VNP46A3.A2021091.h20v03.001.2021144030518.h5,01/04/2021
Kyivska,11.98630203,2021,91,VNP46A3.A2021091.h20v03.001.2021144030518.h5,01/04/2021
Lvivska,0.782202412,2021,91,VNP46A3.A2021091.h20v03.001.2021144030518.h5,01/04/2021
Rivnenska,1.72316388,2021,91,VNP46A3.A2021091.h20v03.001.2021144030518.h5,01/04/2021
Ternopilska,0.798639306,2021,91,VNP46A3.A2021091.h20v03.001.2021144030518.h5,01/04/2021
Volynska,5.230422222,2021,91,VNP46A3.A2021091.h20v03.001.2021144030518.h5,01/04/2021
Zhytomyrska,2.942329269,2021,91,VNP46A3.A2021091.h20v03.001.2021144030518.h5,01/04/2021
Cherkaska,0.651387917,2021,91,VNP46A3.A2021091.h20v04.001.2021144030918.h5,01/04/2021
Chernivetska,19.25569208,2021,91,VNP46A3.A2021091.h20v04.001.2021144030918.h5,01/04/2021
Ivano-Frankivska,672.1771354,2021,91,VNP46A3.A2021091.h20v04.001.2021144030918.h5,01/04/2021
Khmelnytska,12.46397096,2021,91,VNP46A3.A2021091.h20v04.001.2021144030918.h5,01/04/2021
Kirovohradska,0.894366197,2021,91,VNP46A3.A2021091.h20v04.001.2021144030918.h5,01/04/2021
Kyivska,0.6339762,2021,91,VNP46A3.A2021091.h20v04.001.2021144030918.h5,01/04/2021
Lvivska,296.6801027,2021,91,VNP46A3.A2021091.h20v04.001.2021144030918.h5,01/04/2021
Odeska,899.8228302,2021,91,VNP46A3.A2021091.h20v04.001.2021144030918.h5,01/04/2021
Ternopilska,0.752812626,2021,91,VNP46A3.A2021091.h20v04.001.2021144030918.h5,01/04/2021
Vinnytska,1.541372863,2021,91,VNP46A3.A2021091.h20v04.001.2021144030918.h5,01/04/2021
Zakarpatska,1510.265938,2021,91,VNP46A3.A2021091.h20v04.001.2021144030918.h5,01/04/2021
Zhytomyrska,0.877155979,2021,91,VNP46A3.A2021091.h20v04.001.2021144030918.h5,01/04/2021
Cherkaska,1.972758529,2021,91,VNP46A3.A2021091.h21v03.001.2021144030559.h5,01/04/2021
Chernihivska,2.653916396,2021,91,VNP46A3.A2021091.h21v03.001.2021144030559.h5,01/04/2021
Kharkivska,46.31501894,2021,91,VNP46A3.A2021091.h21v03.001.2021144030559.h5,01/04/2021
Kyiv,32.09890293,2021,91,VNP46A3.A2021091.h21v03.001.2021144030559.h5,01/04/2021
Kyivska,127.4663959,2021,91,VNP46A3.A2021091.h21v03.001.2021144030559.h5,01/04/2021
Luhanska,0.35755814,2021,91,VNP46A3.A2021091.h21v03.001.2021144030559.h5,01/04/2021
Poltavska,2.605761093,2021,91,VNP46A3.A2021091.h21v03.001.2021144030559.h5,01/04/2021
Sumska,9.040915899,2021,91,VNP46A3.A2021091.h21v03.001.2021144030559.h5,01/04/2021
Autonomous Republic of Crimea,307.2800739,2021,91,VNP46A3.A2021091.h21v04.001.2021144031703.h5,01/04/2021
Cherkaska,29.5175402,2021,91,VNP46A3.A2021091.h21v04.001.2021144031703.h5,01/04/2021
Dnipropetrovska,1218.899102,2021,91,VNP46A3.A2021091.h21v04.001.2021144031703.h5,01/04/2021
Donetska,84.24060224,2021,91,VNP46A3.A2021091.h21v04.001.2021144031703.h5,01/04/2021
Kharkivska,67.23097393,2021,91,VNP46A3.A2021091.h21v04.001.2021144031703.h5,01/04/2021
